0.42,0.53,2,142,3,0,0,0,1,0,1
0.46,0.57,2,139,3,0,0,0,1,0,1
0.4,0.49,2,135,3,0,0,0,1,0,1
0.09,0.62,6,294,4,0,0,0,1,0,1
0.11,0.89,6,306,4,0,0,0,1,0,1
0.4,0.46,2,127,3,0,0,0,1,0,1
0.81,0.7,6,161,4,0,0,0,0,1,1
0.11,0.87,6,305,4,0,0,0,1,0,1
0.37,0.51,2,155,3,0,0,0,1,0,1
0.11,0.97,6,284,4,0,0,0,1,0,1
0.9,1,5,221,6,0,0,0,0,1,1
0.43,0.47,2,144,3,0,0,0,0,1,1
0.09,0.85,6,289,4,0,0,1,0,0,1
0.41,0.46,2,151,3,0,0,0,1,0,1
0.83,1,5,240,5,0,0,0,1,0,1
0.11,0.92,6,305,4,0,0,0,1,0,1
0.41,0.46,2,160,3,0,1,0,1,0,1
0.11,0.8,6,285,4,0,0,0,0,1,1
0.74,0.91,4,232,5,0,0,0,0,1,1
0.9,0.82,5,259,5,0,0,0,1,0,1
0.37,0.5,2,135,3,0,0,0,1,0,1
0.1,0.87,7,289,4,0,0,0,1,0,1
0.37,0.46,2,156,3,0,0,0,1,0,1
0.4,0.5,2,128,3,0,0,0,1,0,1
0.11,0.81,6,266,4,1,0,0,0,1,1
0.11,0.78,6,260,4,0,0,0,0,1,1
0.45,0.53,2,129,3,0,0,1,0,0,1
0.44,0.51,2,127,3,0,0,0,0,1,1
0.81,0.93,5,270,5,0,0,0,0,1,1
0.1,0.97,6,267,4,1,0,0,1,0,1
0.36,0.48,2,137,3,0,0,0,1,0,1
0.11,0.95,7,300,4,0,0,0,0,1,1
0.11,0.8,6,282,4,0,0,0,0,1,1
0.31,0.62,6,135,5,0,0,0,1,0,1
0.4,0.56,2,131,3,0,0,0,1,0,1
0.1,0.82,6,266,4,0,0,0,1,0,1
0.73,0.99,5,262,5,0,0,0,0,1,1
0.45,0.55,2,148,3,0,0,0,1,0,1
0.73,0.99,5,241,5,0,0,0,1,0,1
0.1,0.94,6,287,4,0,0,0,0,1,1
0.11,0.87,5,271,4,0,0,0,1,0,1
0.76,0.83,5,227,5,0,0,0,1,0,1
0.1,0.83,7,276,4,0,0,0,1,0,1
0.91,0.84,5,265,5,0,0,0,0,1,1
0.78,0.83,4,217,6,0,0,0,0,1,1
0.83,0.98,4,259,5,0,0,0,0,1,1
0.1,0.84,6,246,4,0,0,0,0,1,1
0.37,0.56,2,156,3,0,0,0,0,1,1
0.41,0.47,2,138,3,0,0,0,1,0,1
0.75,0.99,5,254,5,0,0,0,1,0,1
0.43,0.53,2,150,3,0,0,0,1,0,1
0.79,0.58,3,294,4,0,0,0,1,0,1
0.1,0.97,6,282,4,0,0,0,0,1,1
0.25,0.46,4,214,4,0,0,0,0,1,1
0.36,0.47,2,148,3,0,0,0,0,1,1
0.48,0.78,2,198,2,0,0,0,0,1,1
0.8,0.83,2,211,3,0,0,0,1,0,1
0.39,0.53,2,127,3,0,0,0,0,1,1
0.37,0.47,2,138,3,1,0,0,0,1,1
0.38,0.5,2,140,3,0,0,0,1,0,1
0.37,0.52,2,128,3,0,0,0,1,0,1
0.37,0.47,2,148,3,0,0,0,1,0,1
0.1,0.89,7,308,4,0,0,0,0,1,1
0.38,0.53,2,146,3,0,0,0,1,0,1
0.1,0.92,6,258,4,0,0,0,1,0,1
0.46,0.57,2,154,3,0,0,0,1,0,1
0.11,0.8,6,306,4,0,0,0,1,0,1
0.43,0.48,2,135,3,0,0,0,0,1,1
0.89,0.82,4,243,5,0,0,0,0,1,1
0.79,0.91,5,271,5,0,0,0,1,0,1
0.42,0.48,2,140,3,0,0,0,1,0,1
0.73,0.92,5,232,5,0,0,0,1,0,1
0.36,0.45,2,127,3,0,0,0,1,0,1
0.91,1,5,244,6,0,0,0,1,0,1
0.38,0.45,2,129,3,0,0,0,0,1,1
0.11,0.87,6,257,4,0,0,0,0,1,1
0.11,0.85,7,275,4,0,0,0,0,1,1
0.1,0.89,7,291,4,0,0,0,0,1,1
0.46,0.45,2,138,3,0,1,0,1,0,1
0.41,0.47,2,131,3,0,0,0,0,1,1
0.1,0.86,6,309,4,0,0,0,0,1,1
0.1,0.92,7,269,4,0,0,0,0,1,1
0.86,1,5,227,5,0,0,0,0,1,1
0.11,0.78,6,300,4,1,0,0,1,0,1
0.66,0.47,7,156,2,0,0,0,0,1,1
0.37,0.47,2,151,3,0,0,0,0,1,1
0.79,1,4,218,5,0,0,0,1,0,1
0.41,0.46,2,128,3,0,0,0,1,0,1
0.38,0.57,2,152,3,1,0,0,1,0,1
0.78,1,5,220,5,0,0,0,1,0,1
0.76,0.93,5,238,5,0,0,0,1,0,1
0.11,0.82,6,304,4,1,0,0,1,0,1
0.42,0.56,2,147,3,0,0,0,0,1,1
0.11,0.8,7,243,4,0,0,0,0,1,1
0.46,0.86,2,212,4,0,0,0,0,1,1
0.1,0.95,7,301,4,0,0,0,1,0,1
0.87,1,5,274,5,0,0,0,1,0,1
0.46,0.53,2,143,3,1,0,0,1,0,1
0.41,0.5,2,153,3,0,0,0,0,1,1
0.39,0.51,2,132,3,0,0,0,0,1,1
0.41,0.48,2,130,3,0,0,1,0,0,1
0.36,0.54,2,136,3,0,0,0,1,0,1
0.85,0.97,4,266,6,0,0,0,1,0,1
0.38,0.54,2,157,3,0,0,0,0,1,1
0.42,0.47,2,129,3,0,0,0,1,0,1
0.88,0.89,4,275,5,0,0,0,1,0,1
0.84,0.88,5,237,5,0,0,0,1,0,1
0.74,0.89,5,232,6,0,0,0,0,1,1
0.37,0.48,2,129,3,0,0,0,0,1,1
0.7,0.93,2,310,3,0,0,0,1,0,1
0.9,0.95,5,275,3,0,0,0,1,0,1
0.38,0.52,2,156,3,0,0,0,1,0,1
0.09,0.82,6,251,4,0,0,0,1,0,1
0.11,0.91,6,278,4,0,0,0,0,1,1
0.1,0.91,6,286,4,0,0,0,1,0,1
0.79,0.84,5,245,5,0,0,0,0,1,1
0.11,0.91,6,302,4,0,0,0,1,0,1
0.85,0.89,4,221,5,0,0,0,1,0,1
0.09,0.77,6,256,5,0,0,0,0,1,1
0.21,0.58,7,203,5,0,0,0,0,1,1
0.8,0.85,4,264,5,0,0,0,0,1,1
0.83,1,5,263,5,0,0,0,0,1,1
0.81,0.98,5,237,5,0,0,0,0,1,1
0.09,0.88,7,265,4,0,0,0,0,1,1
0.36,0.47,2,129,3,0,0,0,0,1,1
0.66,1,5,269,5,0,0,0,0,1,1
0.38,0.47,2,152,3,0,0,0,0,1,1
0.43,0.51,2,132,3,0,0,0,0,1,1
0.36,0.55,2,134,3,0,0,0,1,0,1
0.1,0.9,6,272,5,0,0,0,1,0,1
0.72,1,2,240,2,0,0,0,1,0,1
0.44,0.55,2,137,3,0,0,0,1,0,1
0.09,0.94,6,266,4,0,0,0,0,1,1
0.39,0.49,2,146,3,0,0,0,0,1,1
0.4,0.52,2,136,3,0,0,0,0,1,1
0.37,0.51,2,127,3,0,0,0,0,1,1
0.1,0.96,7,301,4,0,0,0,1,0,1
0.09,0.86,6,297,4,0,0,0,1,0,1
0.51,0.79,4,134,3,0,0,0,1,0,1
0.9,0.94,5,247,5,0,0,0,1,0,1
0.73,0.95,4,223,6,0,0,0,1,0,1
0.1,0.96,6,292,4,0,0,0,0,1,1
0.83,0.95,5,221,5,0,0,0,0,1,1
0.78,0.81,4,253,5,0,0,0,1,0,1
0.4,0.5,2,135,3,0,0,0,0,1,1
0.72,1,4,169,3,0,0,0,0,1,1
0.39,0.57,2,157,3,0,0,0,0,1,1
0.11,0.87,6,272,4,0,0,0,0,1,1
0.81,1,4,241,5,0,0,0,1,0,1
0.43,0.52,2,156,3,0,0,0,0,1,1
0.43,0.52,2,154,3,1,0,0,0,1,1
0.41,0.48,2,141,3,0,0,0,1,0,1
0.39,0.57,2,142,3,0,0,0,0,1,1
0.1,0.96,7,288,4,0,0,0,1,0,1
0.4,0.46,2,156,3,0,0,0,0,1,1
0.41,0.56,2,160,3,0,0,0,1,0,1
0.4,0.57,2,152,3,0,0,0,1,0,1
0.73,0.84,5,251,6,0,0,0,0,1,1
0.88,1,4,259,5,0,0,0,0,1,1
0.09,0.87,7,305,4,0,0,0,0,1,1
0.17,0.55,6,250,5,0,0,0,0,1,1
0.82,0.82,5,220,6,0,0,0,0,1,1
0.37,0.48,2,153,3,0,0,0,1,0,1
0.49,0.73,4,244,3,0,0,0,1,0,1
0.83,0.94,5,273,5,0,0,0,0,1,1
0.43,0.55,4,134,3,0,0,0,1,0,1
0.39,0.53,2,153,3,0,0,0,0,1,1
0.4,0.54,2,156,3,0,0,0,0,1,1
0.91,0.89,5,217,5,0,0,0,1,0,1
0.09,0.83,6,295,5,0,0,0,1,0,1
0.38,0.51,2,138,3,0,0,0,1,0,1
0.87,0.97,5,250,6,0,0,0,1,0,1
0.11,0.86,6,245,4,0,0,0,1,0,1
0.37,0.46,2,130,3,1,0,0,0,1,1
0.39,0.54,2,149,3,0,0,0,1,0,1
0.38,0.49,2,128,3,0,0,0,1,0,1
0.38,0.51,2,141,3,0,0,0,1,0,1
0.78,0.96,5,272,5,0,0,0,1,0,1
0.63,0.93,5,163,3,0,0,0,0,1,1
0.36,0.46,2,157,3,0,0,0,0,1,1
0.86,0.95,4,270,5,0,0,0,1,0,1
0.44,0.55,2,141,3,0,0,0,1,0,1
0.11,0.87,6,273,4,0,0,0,1,0,1
0.45,0.57,2,138,3,0,0,0,0,1,1
0.09,0.92,7,245,4,0,0,0,0,1,1
0.11,0.79,6,264,4,0,0,0,1,0,1
0.44,0.48,2,155,3,0,0,0,1,0,1
0.38,0.51,2,137,3,0,0,0,1,0,1
0.82,0.91,5,276,6,0,0,0,0,1,1
0.1,0.93,6,258,4,0,0,0,0,1,1
0.82,0.92,4,252,5,0,0,0,0,1,1
0.85,0.87,5,246,5,1,0,0,0,1,1
